Commodity code,Documents,
303681000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Voluntary - Products from organic production"
303689000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Voluntary - Products from organic production"
303691000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Voluntary - Products from organic production"
303693000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Voluntary - Products from organic production"
303695000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Voluntary - Products from organic production"
303697000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Voluntary - Products from organic production"
303698000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Voluntary - Products from organic production"
303699000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Voluntary - Products from organic production"
303811500,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Voluntary - Products from organic production"
303813000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | CITES - Endangered Species Protection | Voluntary - Products from organic production"
303814000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Voluntary - Products from organic production"
303819000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | CITES - Endangered Species Protection | Voluntary - Products from organic production"
303820000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Voluntary - Products from organic production"
303830000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Catch documentation scheme for Dissostichus spp. | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Voluntary - Products from organic production"
303841000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Voluntary - Products from organic production"
303849000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Voluntary - Products from organic production"
303891000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Labelling of fishery products | Labelling of foodstuffs | CITES - Endangered Species Protection | Voluntary - Products from organic production"
303892100,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Voluntary - Products from organic production"
303892900,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Voluntary - Products from organic production"
303893100,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Voluntary - Products from organic production"
303893900,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Voluntary - Products from organic production"
303894000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Voluntary - Products from organic production"
303895000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Voluntary - Products from organic production"
303895500,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Voluntary - Products from organic production"
303896000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Voluntary - Products from organic production"
303896500,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Voluntary - Products from organic production"
303897000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Voluntary - Products from organic production"
303899000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | CITES - Endangered Species Protection | Voluntary - Products from organic production"
303911000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Labelling of fishery products | Labelling of foodstuffs | CITES - Endangered Species Protection | Voluntary - Products from organic production"
303919000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Labelling of fishery products | Labelling of foodstuffs | CITES - Endangered Species Protection | Voluntary - Products from organic production"
303920000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | CITES - Endangered Species Protection | Voluntary - Products from organic production"
303990000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Labelling of fishery products | Labelling of foodstuffs | CITES - Endangered Species Protection | Voluntary - Products from organic production"
304310000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Labelling of fishery products | Labelling of foodstuffs | Voluntary - Products from organic production"
304320000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Labelling of fishery products | Labelling of foodstuffs | CITES - Endangered Species Protection | Voluntary - Products from organic production"
304330000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Labelling of fishery products | Labelling of foodstuffs | Voluntary - Products from organic production"
304390000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Labelling of fishery products | Labelling of foodstuffs | CITES - Endangered Species Protection | Voluntary - Products from organic production"
304410000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Voluntary - Products from organic production"
304421000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Voluntary - Products from organic production"
304425000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Labelling of fishery products | Labelling of foodstuffs | Voluntary - Products from organic production"
304429000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Voluntary - Products from organic production"
304430000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Catch documentation scheme for bluefin tuna | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Statistical monitoring of trade in bigeye tuna and swordfish | Voluntary - Products from organic production"
304441000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Voluntary - Products from organic production"
304443000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Voluntary - Products from organic production"
304449000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Catch documentation scheme for bluefin tuna | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Statistical monitoring of trade in bigeye tuna and swordfish | Voluntary - Products from organic production"
304450000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Statistical monitoring of trade in bigeye tuna and swordfish | Voluntary - Products from organic production"
304460000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Catch documentation scheme for Dissostichus spp. | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Voluntary - Products from organic production"
304471000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Catch documentation scheme for bluefin tuna | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Statistical monitoring of trade in bigeye tuna and swordfish | Voluntary - Products from organic production"
304472000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Catch documentation scheme for bluefin tuna | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Statistical monitoring of trade in bigeye tuna and swordfish | CITES - Endangered Species Protection | Voluntary - Products from organic production"
304473000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Catch documentation scheme for bluefin tuna | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Statistical monitoring of trade in bigeye tuna and swordfish | Voluntary - Products from organic production"
304479000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Catch documentation scheme for bluefin tuna | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Statistical monitoring of trade in bigeye tuna and swordfish | CITES - Endangered Species Protection | Voluntary - Products from organic production"
304480000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Catch documentation scheme for bluefin tuna | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Statistical monitoring of trade in bigeye tuna and swordfish | Voluntary - Products from organic production"
304491000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Labelling of fishery products | Labelling of foodstuffs | CITES - Endangered Species Protection | Voluntary - Products from organic production"
304495000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Voluntary - Products from organic production"
304499000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Catch documentation scheme for bluefin tuna | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Statistical monitoring of trade in bigeye tuna and swordfish | CITES - Endangered Species Protection | Voluntary - Products from organic production"
304510000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Labelling of fishery products | Labelling of foodstuffs | CITES - Endangered Species Protection | Voluntary - Products from organic production"
304520000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Labelling of fishery products | Labelling of foodstuffs | Voluntary - Products from organic production"
304530000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Catch documentation scheme for bluefin tuna | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Statistical monitoring of trade in bigeye tuna and swordfish | Voluntary - Products from organic production"
304540000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Statistical monitoring of trade in bigeye tuna and swordfish | Voluntary - Products from organic production"
304550000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Catch documentation scheme for Dissostichus spp. | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Voluntary - Products from organic production"
304561000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Catch documentation scheme for bluefin tuna | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Statistical monitoring of trade in bigeye tuna and swordfish | Voluntary - Products from organic production"
304562000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Catch documentation scheme for bluefin tuna | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Statistical monitoring of trade in bigeye tuna and swordfish | CITES - Endangered Species Protection | Voluntary - Products from organic production"
304563000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Catch documentation scheme for bluefin tuna | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Statistical monitoring of trade in bigeye tuna and swordfish | Voluntary - Products from organic production"
304569000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Catch documentation scheme for bluefin tuna | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Statistical monitoring of trade in bigeye tuna and swordfish | CITES - Endangered Species Protection | Voluntary - Products from organic production"
304570000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Catch documentation scheme for bluefin tuna | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Statistical monitoring of trade in bigeye tuna and swordfish | Voluntary - Products from organic production"
304591000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Labelling of fishery products | Labelling of foodstuffs | CITES - Endangered Species Protection | Voluntary - Products from organic production"
304595000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Voluntary - Products from organic production"
304599000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Catch documentation scheme for bluefin tuna | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Statistical monitoring of trade in bigeye tuna and swordfish | CITES - Endangered Species Protection | Voluntary - Products from organic production"
304610000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Labelling of fishery products | Labelling of foodstuffs | Voluntary - Products from organic production"
304620000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Labelling of fishery products | Labelling of foodstuffs | CITES - Endangered Species Protection | Voluntary - Products from organic production"
304630000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Labelling of fishery products | Labelling of foodstuffs | Voluntary - Products from organic production"
304690000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Labelling of fishery products | Labelling of foodstuffs | CITES - Endangered Species Protection | Voluntary - Products from organic production"
304711000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Voluntary - Products from organic production"
304719000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Voluntary - Products from organic production"
304720000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Voluntary - Products from organic production"
304730000,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Voluntary - Products from organic production"
304741100,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Voluntary - Products from organic production"
304741500,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Voluntary - Products from organic production"
304741900,"Control of contaminants in foodstuffs | Control of residues of veterinary medicines in animals and animal products for human consumption | Health control of Genetically Modified (GM) food and novel food | Health control of fishery products intended for human consumption | Health control of fishery products not intended for human consumption | Traceability, compliance and responsibility in food and feed | Control on illegal fishing | Labelling of fishery products | Labelling of foodstuffs | Voluntary - Products from organic production"
